movieId,title,genres,average_rating
82529,Soo (Art of Revenge) (2007),Action|Crime|Drama|Thriller,3.066666666666667
82753,Life As a Fatal Sexually Transmitted Disease (Zycie jako smiertelna choroba przenoszona droga plciowa) (2000),Drama,3.3333333333333335
82920,Thirst (a.k.a. Three Strange Loves) (Törst) (1949),Drama,3.0428571428571427
83082,Mao's Last Dancer (2009),Drama,3.7011494252873565
83186,"Django, Kill... If You Live, Shoot! (Se sei vivo spara) (1967)",Horror|Western,3.0555555555555554
83250,Bad Ronald (1974),Drama|Horror|Thriller,3.21875
83291,"Order of Myths, The (2008)",Documentary,3.272727272727273
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,2.8031450203843913
83654,Don't Think About It (Non Pensarci) (2007),Comedy|Drama,3.3333333333333335
83842,"Edge, The (Kray) (2010)",Adventure|Drama|Romance,2.8846153846153846
84273,Zeitgeist: Moving Forward (2011),Documentary,3.4752747252747254
84281,"Great Stone Face, The (1968)",Documentary,2.5
84471,Mysterious Object at Noon (Dokfa nai meuman) (2000),Drama|Mystery,3.6666666666666665
84479,Remember My Name (1978),Drama|Thriller,3.46875
84506,Silent Souls (Ovsyanki) (2010),Drama,3.421875
85268,Scooby-Doo! The Mystery Begins (2009),Comedy|Fantasy|Mystery,2.2773722627737225
85273,Crude (2009),Documentary,3.466666666666667
85332,Closing the Ring (2007),Drama|Romance,2.9642857142857144
85728,"Second Civil War, The (1997)",Comedy|Drama,2.642857142857143
85910,"Time That Remains, The (2009)",Drama,3.675
86023,Female Vampire (Les avaleuses) (Erotic Kill) (1973),Horror,1.8076923076923077
86181,Late Chrysanthemums (Bangiku) (1954),Drama,3.6333333333333333
86206,Dark City (1950),Crime|Drama|Film-Noir|Mystery,3.5673076923076925
86337,Jolson Sings Again (1949),Musical,3.0
86368,Confessions of a Nazi Spy (1939),Drama,3.1176470588235294
86377,Louis C.K.: Shameless (2007),Comedy,3.9367319071461084
86574,Foo Fighters: Back and Forth (2011),Documentary|Musical,3.5348837209302326
86785,Blue Smoke (2007),Drama|Romance|Thriller,2.1
86927,No Time for Love (1943),Comedy|Romance,3.0714285714285716
86973,John Rabe (2009),Drama|War,3.556603773584906
87028,"Roommate, The (2011)",Drama|Thriller,2.5
87210,Wake (2009),Comedy|Drama|Romance,2.0
87560,"Pride of St. Louis, The (1952)",Drama,2.7142857142857144
87766,Three Brothers (Tre fratelli) (1981),Drama,3.0
87796,"Man of My Life, The (L'homme de sa vie) (2006)",Drama,2.5714285714285716
88044,Love (Szerelem) (1971),Drama,3.8333333333333335
88597,Our Life (La nostra vita) (2010),Drama,3.269230769230769
88599,Come Undone (Cosa voglio di più) (2010),Drama,3.3666666666666667
88638,"Joyless Street, The (Die freudlose Gasse) (1925)",Drama,3.0
88674,Edison Kinetoscopic Record of a Sneeze (1894),Documentary,2.125
89047,Hesher (2010),Drama,3.495361781076067
89056,Company: Original Cast Album (1970),Documentary|Musical,3.9285714285714284
89112,"Kid from Brooklyn, The (1946)",Comedy,3.0454545454545454
89133,Boys (Drenge) (1977),Drama,3.125
89194,Prom (2011),Comedy|Drama,2.98125
89349,"Misérables, Les (1934)",Drama,3.59375
89373,Ceremony (2011),Comedy,2.6363636363636362
89476,Frenchman's Creek (1944),Adventure|Drama|Romance,2.5
89506,"Appeared, The (Aparecidos) (2007)",Horror|Thriller,3.21875
89537,"Unlikely Weapon, An (2008)",Documentary,3.75
89539,Cedar Boys (2009),Crime|Drama,
89596,"Soul of a Man, The (2003)",Documentary|Musical,3.5
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,3.6304917078847834
89765,"Sleep, My Love (1948)",Drama|Film-Noir|Mystery,3.3157894736842106
89772,Lowly City (Neecha Nagar) (1946),Drama,3.1666666666666665
89844,"Dukes, The (2007)",Comedy|Crime|Drama,2.5625
89900,Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da) (2011),Drama,3.780821917808219
90019,Green Chair (Noksaek uija) (2005),Drama|Romance,3.5625
90059,Genealogies of a Crime (Généalogies d'un crime) (1997),Crime|Drama,3.25
90319,At Sea (2007),Documentary,3.3
90777,White on Rice (2009),Comedy,2.0
90817,Cobra Woman (1944),Adventure|Drama,2.888888888888889
90873,Savage Streets (1984),Action|Crime|Drama|Thriller,2.9078947368421053
91187,Millhaven (2010),Animation,3.5
91298,Bigga Than Ben (2008),Crime|Drama,2.4545454545454546
91446,Run for Cover (1955),Western,3.0714285714285716
91591,Macon County Line (1974),Action|Drama,3.0
91653,We Bought a Zoo (2011),Comedy|Drama,3.3628198149156234
91690,Friends with Kids (2011),Comedy,3.163173652694611
91755,Reagan (2011),Documentary,3.475
91782,Territories (2010),Crime|Horror,2.5714285714285716
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,3.2058823529411766
91789,Bringing Up Bobby (2011),Comedy,2.142857142857143
91884,"Sea Gull, The (1968)",Drama|Romance,1.9
91919,Mr. Bug Goes to Town (1941),Animation|Children|Comedy|Fantasy|Musical,3.03125
91937,Loosies (2012),Comedy|Drama|Romance,3.0185185185185186
91954,One Trick Pony (1980),Drama,2.966666666666667
92008,Haywire (2011),Action|Thriller,3.036279683377309
92176,"Grand Maneuver, The (Les grandes manoeuvres) (1955)",Comedy|Drama|Romance,3.111111111111111
92182,"What's Up, Scarlet? (2005)",Comedy|Romance,2.25
92188,Call Her Savage (1932),Drama,3.0
92427,Woman in Love (Rubbeldiekatz) (2011),Comedy,2.4130434782608696
92511,Swamp Shark (2011),Sci-Fi,1.6875
92611,"Girl from Jones Beach, The (1949)",Comedy,2.8333333333333335
92740,Chapiteau-show (Shapito-shou) (2011),Adventure|Comedy,3.5256410256410255
92852,Ricky Rapper and the Bicycle Thief (Risto Räppääjä ja polkupyörävaras) (2009),Children|Comedy|Musical,3.2222222222222223
92956,Little Criminals (1995),Crime|Drama,3.7
93037,Her Highness and the Bellboy (1945),Comedy|Romance,3.1666666666666665
93206,"Woman Who Drinks, The (La femme qui boit) (2001)",Drama|Romance,3.25
93240,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha) (2011),Animation|Drama|Fantasy,3.4818840579710146
93291,"Stone Left Unturned, A (Kovat miehet) (2000)",Comedy|Drama,3.6
93344,"Earth Dies Screaming, The (1964)",Horror|Sci-Fi,2.264705882352941
93391,10 Mountains 10 Years (2010),Documentary,2.5
93432,Forks Over Knives (2011),Documentary,3.5668316831683167
93905,The Gamma People (1956),Horror|Sci-Fi,2.875
93948,Midnight Movie (2008),Horror|Thriller,3.1666666666666665
93970,Helsinki Napoli All Night Long (1987),Comedy|Thriller,3.0555555555555554
94202,"¡Alambrista! (Illegal, The) (1977)",Drama,3.3333333333333335
94268,"White Darkness, The (2002)",Documentary,2.5
94283,Black Sun (Kuroi taiyô) (1964),Drama|Thriller,3.4166666666666665
94306,One Body Too Many (1944),Comedy|Horror|Mystery,2.4285714285714284
94491,Daylight (2010),Horror|Thriller,2.933333333333333
94729,Beyond All Boundaries (2009),Documentary|War,3.5
94767,Safrana or Freedom of Speech (Safrana ou le droit à la parole) (1978),Drama,4.0
94788,Back Street (1941),Drama,3.25
94819,You Can't Win 'Em All (1970),Adventure|Comedy|War,2.625
94967,Texas Killing Fields (2011),Crime|Drama|Thriller,2.7395833333333335
95650,"Perfect Roommate, The (2011)",Thriller,2.6666666666666665
95695,"Five Minarets in New York (Act of Vengeance) (Terrorist, The) (2010)",Drama,2.4615384615384617
95720,"Watch, The (2012)",Comedy|Sci-Fi,2.7875
95896,388 Arletta Avenue (2011),Thriller,2.35
96098,Louise-Michel (2008),Comedy,3.55
96212,"One Percent, The (2006)",Documentary,3.175
96290,Opfergang (1944),Drama,2.357142857142857
96415,Doomsday Book (2012),Comedy|Drama|Horror|Sci-Fi,3.0634920634920637
96419,Letter Never Sent (Neotpravlennoye pismo) (1960),Drama|Romance,3.588888888888889
96488,Searching for Sugar Man (2012),Documentary,3.993886230728336
96565,Bachelorette (2012),Comedy,2.8678678678678677
96704,Detroit (2003),Drama,4.25
96706,Straight Shooting (1917),Western,4.0
96801,Dolan's Cadillac (2009),Crime|Thriller,2.5517241379310347
96813,"High, Wide, and Handsome (1937)",Musical|Western,1.75
96840,"Hunter, The (2010)",Thriller,2.8
96853,Thin Ice (2011),Comedy|Crime|Drama,3.0283018867924527
96933,Despair (1978),Drama|Fantasy,3.35
96954,Doughboys (1930),Comedy|War,2.8333333333333335
97092,Glorious Technicolor (1998),Documentary,2.75
97128,"Safe Place, A (1971)",Drama,2.7916666666666665
97186,Sinivalkoinen valhe (2012),Documentary,3.3833333333333333
97238,Making 'Do the Right Thing' (1989),Documentary,3.5
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy,2.781954887218045
97685,Around the World (1943),Comedy|Musical,2.8333333333333335
97705,Where the Boys Are '84 (1984),Comedy,2.2
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,2.6320224719101124
97828,Hamoun (1990),Drama,3.3
97832,Chasing Mavericks (2012),Drama,3.4869281045751634
97834,Craigslist Joe (2012),Adventure|Documentary,3.088888888888889
97872,Living with the Fosters (2002),Comedy,4.5
97915,Lookin' to Get Out (1982),Comedy,1.8333333333333333
98002,"Madrid, 1987 (2011)",Drama,4.153846153846154
98122,Indie Game: The Movie (2012),Documentary,3.729202037351443
98198,OMG Oh My God! (2012),Comedy|Drama,3.8176100628930816
98271,Amor? (2011),Drama,3.8333333333333335
98306,"Singing Marine, The (1937)",Comedy|Musical|Romance,2.75
98376,"Yellow Cab Man, The (1950)",Comedy|Drama|Romance,3.0
98398,Everybody's Acting (1926),Drama|Romance,
98464,New Fist of Fury (Xin jing wu men) (1976),Action|Drama,3.5
98601,American Roulette (1988),Thriller,2.0
98766,Carol Channing: Larger Than Life (2012),Comedy|Documentary|Musical,2.9444444444444446
98922,Rebellion (L'ordre et la morale) (2011),Action|Drama,3.564516129032258
98927,Two in the Wave (2010),Documentary,3.6923076923076925
99028,Frenchmen (Le coeur des hommes) (2003),Comedy|Romance,2.6153846153846154
99222,Silent Night (2012),Horror,2.486111111111111
99343,Harem suare (1999),Drama,3.111111111111111
99574,Promised Land (2012),Drama,3.2542662116040955
99721,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller,2.5872641509433962
99899,Marked for Murder (1993),Action|Drama,
99996,It's a Disaster (2012),Comedy|Drama,3.4726775956284155
100003,Up in Smoke (1957),Comedy,3.6666666666666665
100042,"Guns of Fort Petticoat, The (1957)",War|Western,3.125
100173,Stonehenge Apocalypse (2010),Sci-Fi,2.1153846153846154
100240,"Woman's Face, A (En kvinnas ansikte) (1938)",Drama,3.3333333333333335
100446,Sasquatch: The Legend of Bigfoot (1977),Adventure|Mystery,3.25
100570,U.S. Seals (2000),Action|Thriller,2.5
100836,Empty Nest (El nido vacío) (2008),Comedy|Drama,3.0714285714285716
100884,Holy Wars (2010),Documentary,2.8333333333333335
100942,Gunfighter's Moon  (1997),Romance|Western,2.375
101088,Stoker (2013),Drama|Mystery|Thriller,3.4293193717277486
101142,"Croods, The (2013)",Adventure|Animation|Comedy,3.3612381287372495
101362,Olympus Has Fallen (2013),Action|Thriller,3.2173004596740493
101400,Abraham Lincoln (1930),Drama|War,3.0833333333333335
101505,30 Beats (2012),Comedy|Romance,2.0
101531,Phil Spector (2013),Drama,2.966666666666667
101595,"Breed Apart, A (1984)",Action|Drama,2.7857142857142856
101627,Confidential Agent (1945),Drama|Thriller,2.9166666666666665
101761,Welcome to the Punch (2013),Action|Adventure|Crime|Thriller,2.8439153439153437
101862,50 Children: The Rescue Mission of Mr. And Mrs. Kraus (2013),Documentary,3.0
101872,"Fourth State, The (Die vierte Macht) (2012)",Thriller,3.1538461538461537
101887,Bernice Bobs Her Hair (1976),Comedy|Drama,3.25
101971,Never Sleep Again: The Elm Street Legacy (2010),Documentary,3.608433734939759
102035,"Holding, The (2011)",Horror|Thriller,2.0
102113,One-Eyed Monster (2008),Comedy|Horror|Sci-Fi,1.8846153846153846
102119,Yesterday Was a Lie (2008),Drama|Film-Noir|Mystery|Romance|Sci-Fi,3.3
102176,"Late Great Planet Earth, The (1979)",Documentary|Drama,0.5
102286,Family Weekend (2013),Comedy|Drama,3.2704918032786887
102499,"Flaying, The (El Bosque de los Sometidos) (2012)",Fantasy|Horror|Thriller,3.25
102798,"Devil's Carnival, The (2012)",Horror|Musical,3.2017543859649122
102963,Any Wednesday (Bachelor Girl Apartment) (1966),Comedy,3.2
103052,London Paris New York (2012),Romance,2.6666666666666665
103132,"Executioner, The (1970)",Drama|Thriller,3.25
103139,"Mugger, The (El asaltante) (2007)",Drama,2.875
103269,Unconditional (2012),Drama,3.532258064516129
103388,My Perestroika (2010),Documentary,3.0588235294117645
103446,Epitaph (2007),Horror,3.7142857142857144
103506,Cottage Country (2013),Action|Comedy|Crime,2.5588235294117645
103541,Thanks for Sharing (2012),Comedy|Drama,3.3137254901960786
103547,Vile (2011),Horror,2.336206896551724
103663,Love Is a Woman (Death Is a Woman) (1966),Crime|Drama|Mystery,2.5
103751,Gasland Part II (2013),Documentary,3.7083333333333335
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,2.962686567164179
103851,Page Miss Glory (1935),Comedy,3.0
103883,2 Guns (2013),Action|Comedy|Crime,3.3301825293350715
103923,Aloha Summer (1988),Comedy|Drama,0.5
103970,And So They Were Married (Bless Their Hearts) (1936),Comedy|Romance,
104015,Bomber (1982),Action|Comedy,3.0789473684210527
104033,"Love, Marilyn (2012)",Documentary,3.15
104064,Vares: The Path of the Righteous Men (Vares - Kaidan tien kulkijat) (2012),Crime|Drama,3.0
104137,Prince Avalanche (2013),Comedy|Drama,3.1806930693069306
104224,DEFCON: The Documentary (2013),Documentary,3.45
104226,Jamie and Jessie Are Not Together (2011),Comedy|Musical|Romance,2.5
104241,Kick-Ass 2 (2013),Action|Comedy|Crime,3.135046728971963
104317,Flight of the Conchords: A Texan Odyssey (2006),Comedy,3.7083333333333335
104459,"Parisienne, La (Une parisienne) (1957)",Comedy,2.5714285714285716
104508,Dieta mediterránea (2009),Comedy|Drama|Romance,3.5833333333333335
104606,The Last Drop (2006),Action|Adventure|Crime|War,1.75
104610,Komodo (1999),Horror|Sci-Fi|Thriller,2.227272727272727
104656,Across the Sierras (1941),Action|Romance|Western,
104823,Hunky Dory (2011),Drama|Musical,3.5
104829,"Story of Luke, The (2012)",Comedy|Drama,3.361111111111111
104847,Spin (You Are Here) (2007),Comedy|Romance,3.0
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,3.4653465346534653
105086,Battle of the Year (2013),Musical,2.767857142857143
105155,America the Beautiful (2007),Documentary,3.9
105238,New Town Killers (2008),Drama,2.8
105252,Conquest (1983),Action|Adventure|Fantasy,2.5892857142857144
105340,Miracle in Cell No. 7 (2013),Comedy|Drama,3.861904761904762
105345,Jolene (2008),Drama,2.8703703703703702
105377,"Puerta de Hierro, el exilio de Perón (2012)",Drama,2.25
105423,Imagine (2012),Drama,3.760869565217391
105465,Alice's Adventures in Wonderland (1972),Adventure|Children|Fantasy|Musical,3.35
105484,Nobody Else But You (Poupoupidou) (2011),Comedy|Crime|Mystery,3.3
105533,They Only Kill Their Masters (1972),Mystery|Romance|Thriller,3.125
105593,Filth (2013),Comedy|Crime|Drama,3.6259808195292065
105665,Dances With the Dragons ( Yu long gong wu) (1991),Comedy|Drama|Romance,2.75
105796,Back in the Saddle (Back in the Saddle Again) (1941),Action|Drama|Western,
105815,Undocumented (2010),Horror|Thriller,3.1923076923076925
106141,Bad Chicken (2013),Comedy,3.0
106286,Bailey's Billion$ (Bailey's Billions) (Bailey) (2005),Children|Comedy,1.875
106300,"Day The Earth Froze, The (Sampo) (1959)",Adventure|Fantasy,2.8125
106304,Hit! (1973),Action|Drama,4.0
106346,W.C. Fields and Me (1976),Drama,3.5
106382,Bedevilled (1955),Crime|Drama,3.5
106399,"Wonderful Crook, The (Pas si méchant que ça) (1975)",Crime|Drama|Romance,3.25
106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX,3.502669476642079
107002,Linsanity (2013),Documentary,3.357142857142857
107117,"Armstrong Lie, The (2013)",Documentary,3.8195876288659796
107215,Midnight Clear (2006),Drama,2.9583333333333335
107278,Lips of Blood (Lèvres de sang) (1975),Horror,2.7
107397,"Take Her, She's Mine (1963)",Comedy,3.75
107561,Someone Like Him (Einer wie Bruno) (2011),Comedy|Drama,3.5
107754,Soundbreaker (2012),Documentary,3.1666666666666665
107758,Ass Backwards (2013),Comedy,2.1875
108016,Resistance (2011),Drama|Thriller|War,2.75
108342,"Monkey in Winter, A (Un singe en hiver) (1962)",Comedy|Drama,3.6458333333333335
108476,"Auntie from Chicago, The (I theia apo to Chicago) (1957)",Comedy|Romance,2.90625
108806,Heartbreak Hotel (2006),Comedy,2.5555555555555554
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,3.6664587930538235
108936,Man of the World (1931),Drama|Romance,3.25
108940,"Road, The (2011)",Crime|Drama|Horror|Thriller,2.8055555555555554
109069,"Lost Reels of Pancho Villa, The (Los rollos perdidos de Pancho Villa) (2003)",Documentary,3.0
109357,Pretty/Handsome (2008),Drama,1.0
109418,Scott Joplin (1977),Drama,3.125
109450,News from Home (1977),Drama,3.9404761904761907
109492,"Last of the Unjust, The (Dernier des injustes, Le) (2013)",Documentary,3.4583333333333335
109613,One Mile Away (2012),Documentary,3.5
109776,Dick Figures: The Movie (2013),Action|Adventure|Animation,2.95
109800,Quebrando o Tabu (2011),Documentary,3.607142857142857
109923,You Will Be My Son (Tu seras mon fils) (2011),Drama,2.85
110090,Bloodfist (1989),Action,2.125
110092,Bloodfist II (1990),Action,3.0
110127,Noah (2014),Adventure|Drama|IMAX,2.7015113350125946
110281,King of Comedy (Hei kek ji wong) (1999),Comedy|Drama|Romance,3.7547169811320753
110433,Möbius (2013),Drama|Thriller,2.9583333333333335
110505,Sparks (2013),Action|Fantasy|Mystery|Sci-Fi|Thriller,2.7291666666666665
110512,"My Lady Margarine (Die Austernprinzessin) (Oyster Princess, The) (1919)",Comedy,3.090909090909091
110564,"Slams, The (1973)",Action|Drama,2.25
110643,Claustrofobia (2011),Thriller,2.3333333333333335
110858,Firstborn (1984),Drama|Thriller,2.8214285714285716
110871,"Rocket, The (2013)",Drama,3.5
110925,Belle of the Yukon (1944),Comedy|Musical|Western,2.5
111375,Walk of Shame (2014),Comedy,2.962059620596206
111447,"Treasure Hunter, The (Ci ling) (2009)",Action|Adventure|Fantasy|Romance|Sci-Fi,2.0588235294117645
111515,Zatoichi's Conspiracy (Shin Zatôichi monogatari: Kasama no chimatsuri) (Zatôichi 25) (1973),Action|Drama,3.269230769230769
111542,Invaders from Space (1965),Action|Sci-Fi,3.0
111680,At Middleton (2013),Comedy|Romance,3.3442622950819674
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,3.7324115140446996
112251,Snapshot (1979),Drama|Horror|Thriller,1.6666666666666667
112385,Nightmare Circus (1974),Horror,3.25
112488,"Gunfighter, The (2014)",Action|Comedy|Western,3.8295454545454546
112554,Luther (1974),Drama,3.375
112653,"Battered Bastards of Baseball, The (2014)",Documentary,3.7098765432098766
112729,If I Were You (2012),Comedy|Drama,3.71875
113020,Two Tars (1928),Comedy,3.5454545454545454
113214,1 (2013),Documentary,3.914285714285714
113236,Abby (1974),Horror,2.1
113317,Before Winter Comes (1969),Comedy|Drama|War,2.5
113368,Kings of South Beach (2007),Drama,2.5
113422,Thieves (1977),Comedy,2.0
113495,"Act of Murder, An (Live Today for Tomorrow) (1948)",Crime|Drama|Film-Noir,3.25
113746,Redwood Highway (2013),Drama,3.5
113806,Big Hearted Herbert (1934),Comedy,
113812,Bullet Scars (1942),Crime|Drama,2.75
113829,"One I Love, The (2014)",Comedy|Drama|Romance,3.7087475149105367
113938,Nixon by Nixon: In His Own Words (2014),Documentary,3.5
114128,Bullies (1986),Action|Drama|Thriller,3.2
114138,Carry on Spying (Agent Oooh!) (1964),Comedy,2.5555555555555554
114166,"Groundstar Conspiracy, The (1972)",Action|Crime|Mystery|Romance|Sci-Fi|Thriller,2.7857142857142856
114361,Die Perlmutterfarbe (2009),Drama,3.25
114652,"Case of the Grinning Cat, The (Chats perchés) (2004)",Documentary,3.9375
114680,Rigor Mortis (Geung si) (2013),Action|Drama|Horror,3.072463768115942
114859,Charlie Chan at the Olympics (1937),Comedy|Crime|Mystery|Thriller,2.9285714285714284
115376,"Black Sleep, The (1956)",Horror|Sci-Fi,2.769230769230769
115388,Charlie Chan's Courage (1934),Mystery,3.0
115417,"Presentation, or Charlotte and Her Steak (Présentation ou Charlotte et son steak) (1960)",Comedy|Romance,3.0454545454545454
115534,Ouija (2014),Horror,2.405292479108635
115834,Charlie Chan's Murder Cruise (1940),Comedy|Crime|Mystery|Thriller,2.8333333333333335
115947,An American Tail: The Treasure of Manhattan Island (1998),Adventure|Animation,3.1
115983,The Veteran (2006),Drama|War,1.5
116183,It's Love I'm After (1937),Comedy,3.4
116223,The Conductor (2012),Drama,2.0
116241,Conspiracy (1930),Mystery,2.5
116255,Cost Of A Soul (2011),Action|Crime|Drama,
116259,Courage of Lassie (1946),Adventure|Children|Drama,2.6875
116319,Crusoe (1988),Action|Adventure|Drama,2.5
116329,Curse of the Starving Class (1994),Drama,
116475,King of the Khyber Rifles (1953),Adventure|Drama|Romance,2.5
116523,"Pier 5, Havana (1959)",Action|Adventure|Crime|Drama|Mystery,1.5
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama,2.7653288740245263
116895,Frozen Days (2005),Drama|Mystery|Thriller,3.3333333333333335
116901,Ambition (2014),Sci-Fi,3.357142857142857
116905,Patema Inverted (2013),Adventure|Animation|Drama|Fantasy|Sci-Fi,3.7605421686746987
116931,One Night in the Tropics (1940),Comedy,2.5
116947,Stand Off (2012),Comedy|Drama,3.1052631578947367
116989,Tales of the Grim Sleeper (2014),Crime|Documentary,3.4545454545454546
117196,Lucky Partners (1940),Comedy|Drama|Romance,3.1666666666666665
117324,Nothing to Lose (2008),Crime|Thriller,3.6
117356,Fast Track: No Limits (2008),Action|Thriller,2.9
117364,Virunga (2014),Documentary|War,3.930635838150289
117374,Running from Crazy (2013),Documentary,3.5
117418,Victor and the Secret of Crocodile Mansion (2012),Adventure|Children|Mystery,3.5
117500,Beauty For The Asking (1939),Drama|Romance,3.0
117557,December (1991),Drama,
117666,Easy to Love (1953),Comedy|Musical|Romance,2.75
117692,Endangered Species (2003),Horror|Sci-Fi|Thriller,1.5
117714,Enemies Closer (2013),Action|Thriller,3.0185185185185186
117885,Grumpy Cat's Worst Christmas Ever (2014),Adventure|Children|Comedy,2.4571428571428573
117987,The Lady Says No (1952),Comedy,2.75
118054,Two Weeks in September (1967),Drama|Romance,2.3333333333333335
118095,Levitated Mass (2013),Documentary,3.1875
118185,Escapade (1955),Comedy|Drama,3.0
118193,Hand in Hand (1961),Children|Drama,3.5
118195,Tenchi: The Samurai Astronomer (2012),Drama,3.75
118202,Cowspiracy: The Sustainability Secret (2014),Adventure|Comedy|Documentary|Mystery,3.77027027027027
118204,McConkey (2013),Adventure|Documentary,3.9444444444444446
118258,It's a Wonderful Afterlife (2010),Comedy|Drama|Horror|Romance,2.8
118328,The Protector 2 (2013),Action,2.8947368421052633
118336,Ninjas vs. Zombies (2008),Action|Comedy|Fantasy|Horror,3.0
118340,In Order Not to Be Here (2002),(no genres listed),3.625
118464,The Universe of Keith Haring (2008),Documentary,3.4285714285714284
118684,Jingle All the Way 2 (2014),Children|Comedy,1.5925925925925926
118704,Jimi Hendrix (1973),Documentary,3.8125
118774,The Widow From Chicago (1930),Crime|Drama|Romance,4.0
118824,Blood Dolls (1999),Comedy|Horror,3.125
118848,The Touch of Her Flesh (1967),Horror|Thriller,2.6666666666666665
118995,The Two Firefighters (1968),Comedy,5.0
119159,Teenage (2013),Documentary,2.7916666666666665
119169,Special ID (2013),Action|Crime|Drama,2.6666666666666665
119430,Yonkers Joe (2008),Drama,2.9166666666666665
119432,A Thousand Times Goodnight (2014),Drama,3.5757575757575757
119629,Exorcismus (2010),Horror,2.9375
119641,Face of Fire (1959),Drama,3.5
119697,On the Ice (2011),Drama|Thriller,3.2142857142857144
119794,Fighting Mad (1976),Action|Drama,3.0
119826,Sex with a Smile (1976),Comedy,3.0
119828,A Man Called Blade (1977),Action|Drama|Thriller|Western,3.5
119907,Sharpe's Sword (1995),Action|Adventure|War,3.888888888888889
120132,Annie (2014),Children|Comedy|Drama|Musical,2.781115879828326
120254,Fort Worth (1951),Western,2.5
120270,Frank & Jesse (1995),Western,2.8333333333333335
120315,Gloriously Wasted (2012),Comedy,1.6333333333333333
120422,"Gaily, Gaily (1969)",Comedy,
120438,Garfield Gets Real (2007),Animation|Children|Comedy,2.2884615384615383
120524,The Biggest Bundle of Them All (1968),Comedy|Crime,2.6666666666666665
120588,Going Hollywood (1933),Musical|Romance,2.5
120610,Jim Breuer: And Laughter for All (2013),Comedy,3.375
120627,The Disappeared (2008),Documentary,3.5
120633,The Call of the Wild (1976),Adventure,2.8333333333333335
120739,The Mexican Spitfire's Baby (1941),Comedy,
120747,Let Freedom Ring (1939),Drama|Musical|Romance,
120749,Mexican Spitfire Out West (1940),Comedy,2.0
120785,The Land (1942),Documentary,
120827,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery,3.607142857142857
120837,Busting (1974),Crime|Drama,3.2916666666666665
120843,"North and South, Book II (1986)",Drama|Romance|War,3.1666666666666665
120861,Animal (1977),Action|Comedy|Romance,3.8181818181818183
120895,Let's Not Keep in Touch! (1994),Comedy,3.25
121035,Houdini (2014),Drama,3.4597701149425286
121207,The Power of Few (2013),Action|Crime|Drama|Mystery|Thriller,2.923076923076923
121292,San Diego I Love You (1944),Comedy,
121294,Man Exposed (2006),Comedy|Drama,2.8333333333333335
121324,Dot and the Whale (1986),Animation|Children,2.1666666666666665
121336,Big City (2007),Adventure|Children|Western,
121362,Oviri (1986),Drama,3.25
121434,The Night Fighters (1960),Action|Drama|Romance|War,
121438,The Squeeze (1978),Comedy|Crime|Drama,2.0
121471,Operation Delta Force 3: Clear Target (1999),Action|Crime,2.5
121636,Unashamed (1932),Drama,
121644,The Gift of Love (1978),Drama|Romance,
121652,The Black Dakotas (1954),Romance|Western,
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,4.125
121719,The Unholy Garden (1931),Drama|Romance,
121749,War Drums (1957),Action|Drama|Romance|Western,
121797,The Old Maid (1939),Drama,3.6538461538461537
121855,Season of Passion (1959),Comedy|Drama|Romance,
121947,The Doctor and the Girl (1949),Drama|Romance,
121951,Walk a Crooked Mile (1948),Crime|Drama|Film-Noir,2.75
121957,Thunder in the Sun (1959),Western,
121981,The Kill Hole (2012),Action|Thriller|War,3.125
122173,Scarlet Dawn (1932),Drama|Romance,
122193,Kit Carson (1940),Romance|Western,2.5
122216,The Secret of Dr. Kildare (1939),Drama,3.0
122226,Two Guys from Milwaukee (1946),Comedy,2.5
122484,The Comedians (1967),Drama,2.9444444444444446
122513,Chestnut: Hero of Central Park (2004),Children,2.75
122519,The Search for Santa Paws (2010),Adventure|Children,2.6470588235294117
122555,Assault of the Party Nerds 2 (1995),Comedy|Thriller,2.5
122575,Rough Riders (1997),Drama,3.269230769230769
122647,Movers & Shakers (1985),Comedy,1.7
122685,Palm Springs Weekend (1963),Comedy|Romance,2.5
122701,"Love, Cheat & Steal (1993)",Thriller,3.3333333333333335
122747,Hot Water (1924),Comedy,3.2777777777777777
122859,Rulers of the City (1976),Action|Comedy|Crime,3.0
